lat,lon,mean_annual_rf,std_annual,cv,dry_days,heavy_days,elevation,soil_clay,soil_soc,slope,water_occurrence,water_norm,cv_norm,dry_norm,heavy_norm,slope_norm,soc_norm,clay_norm,rainfall_score,soil_score,terrain_score,permeability,permeability_norm,vegetation_proxy,scri,scri_class
9.5,78.25,836.4488,350.22296,0.41870221,290.3076923076923,0.1025641025641025,57.0,361,167.0,7.400001525878906,0.0,0.0,0.04821304311951692,0.6397562833206398,0.0036463081130355493,0.0035416875044255894,0.1356620633631194,0.6824196597353497,0.7876940053220907,0.20842937412373178,0.9964583124955744,0.24481302950403794,0.26481042258881504,0.09496344435418357,43.72960308533458,Moderate
9.5,78.5,862.97675,324.5337,0.37606308,286.9230769230769,0.0769230769230769,46.0,362,167.0,3.4000015258789062,0.0,0.0,0.041149799009001994,0.6230007616146229,0.002734731084776663,0.0016272622211119137,0.1356620633631194,0.6843100189035917,0.7958194325865793,0.20767323045643496,0.9983727377788881,0.24367881400309277,0.2633614457594965,0.09496344435418357,43.924597620410786,Moderate
9.5,78.75,953.7987,287.29938,0.30121595,290.20512820512823,0.1794871794871795,19.0,344,167.0,1.3999996185302734,0.0,0.0,0.02875124514166359,0.6392485402386394,0.006381039197812215,0.0006700486665859642,0.1356620633631194,0.6502835538752363,0.794810628112399,0.22128381646777712,0.9993299513334141,0.264094693020106,0.28944302868723015,0.09496344435418357,44.57717117601702,Moderate
9.5,79.0,1004.4955,278.82806,0.2775802,291.05128205128204,0.3076923076923077,0.0,0,167.0,5.400000095367432,99.0,0.99,0.02483594311779248,0.6434374206651434,0.010938924339106655,0.0025844741781169177,0.1356620633631194,0.0,0.7937527192516081,0.48139723801787165,0.9974155258218831,0.6542648253452478,0.7878910579728057,0.39196344435418357,75.0209959421098,Excellent
9.5,79.25,1010.4329,262.31512,0.25960666,292.6923076923077,0.358974358974359,0.0,0,167.0,5.400000095367432,99.0,0.99,0.021858595771584794,0.6515613099771516,0.01276207839562443,0.0025844741781169177,0.1356620633631194,0.0,0.7919595451795333,0.48139723801787165,0.9974155258218831,0.6542648253452478,0.7878910579728057,0.39196344435418357,74.97616659030793,Excellent
9.75,76.25,2955.8103,709.5095,0.24003892,225.1282051282051,2.2564102564102564,0.0,0,167.0,6.400000095367432,100.0,1.0,0.018617166494976963,0.317085554709317,0.08021877848678213,0.0030630804989453366,0.1356620633631194,0.0,0.8733618334431795,0.48139723801787165,0.9969369195010547,0.6542648253452478,0.7878910579728057,0.39496344435418357,77.18404470208667,Excellent
9.75,76.5,3103.9326,656.1611,0.2113967,193.94871794871796,0.8974358974358975,30.0,299,167.0,9.400001525878906,0.0,0.0,0.013872534235194158,0.16273165778116283,0.03190519598906108,0.0044989001460824275,0.1356620633631194,0.5652173913043479,0.9360599301748551,0.2553102814961325,0.9955010998539175,0.31513439056263903,0.3546469860065641,0.09496344435418357,49.70955961574309,Moderate
9.75,76.75,3256.264,814.4901,0.25013027,181.4102564102564,1.8461538461538465,140.0,315,167.0,71.0,0.0,0.0,0.020288815716118316,0.10066006600660071,0.06563354603463994,0.033981048778817746,0.1356620633631194,0.5954631379962193,0.9419963901011805,0.24321198281938392,0.9660189512211823,0.2969869425475162,0.3314633567374675,0.09496344435418357,48.82601847183877,Moderate
9.75,77.0,1828.6559,810.52856,0.44323733,215.10256410256412,0.5128205128205128,782.0,317,167.0,248.0,0.0,0.0,0.05227732730732226,0.2674536684437676,0.018231540565177756,0.11869436756544789,0.1356620633631194,0.5992438563327033,0.8933835063743875,0.24169969548479034,0.8813056324345521,0.2947185115456258,0.3285654030788304,0.09496344435418357,46.26628154529806,Moderate
9.75,77.25,1000.0064,631.82904,0.631825,258.3333333333333,0.1282051282051282,502.0,292,167.0,379.7999877929687,0.0,0.0,0.08351719428967468,0.4814673775069813,0.004557885141294439,0.18177467480827117,0.1356620633631194,0.5519848771266541,0.8207855434896474,0.26060328716721,0.8182253251917289,0.3230738990692553,0.3647898238117938,0.09496344435418357,44.426566009180064,Moderate
